District,Block,Month of Data Collection,Plantation Year,Tree Type,Tree species,Latitude,Longitude,GBH_cm,DBH_cm,Tree Height_foot,North South_Tree Crown Size_Foot,East West_Tree Crown Size_foot,Tree Crown_foot,tree_age_years,height_m,crown_m,_age_informative,true_dbh,pred_dbh,rel_err_pct,in_90,below_sapling_floor,co2_true,co2_pred
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8484267,74.4546783,19.0,6.050955414,5.0,5.0,4.0,4.5,3.83,1.524,1.3716000000000002,1.0,6.050955414,6.057829183851746,0.1135980912343652,True,False,20.60748253890276,20.66183378281925
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Mango,18.6625102,74.9295835,61.0,19.42675159,12.0,10.0,10.0,10.0,8.25,3.6576000000000004,3.048,1.0,19.42675159,14.604966115777296,-24.820338345731134,True,False,308.5189207251547,159.1602653398428
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.848485,74.4548933,15.0,4.777070064,3.5,3.0,4.0,3.5,3.83,1.0668,1.0668,1.0,4.777070064,4.838309007781339,1.281935223073981,True,True,11.908259975651667,12.265422886560955
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9051813,74.4318832,10.0,3.184713376,4.0,3.0,2.0,2.5,3.25,1.2192,0.762,1.0,3.184713376,4.040790389652524,26.88081822696888,True,True,4.648540150229806,8.075980066043781
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8490465,74.4548104,29.0,9.23566879,7.0,7.0,6.0,6.5,3.83,2.1336,1.9812,1.0,9.23566879,7.942461710581871,-14.002311135479003,True,False,54.96420382739869,38.73372555526407
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.84894,74.4545033,28.0,8.917197452,10.0,9.5,8.5,9.0,3.83,3.048,2.7432000000000003,1.0,8.917197451999998,10.319732644382821,15.728430372126104,True,False,50.66677000623624,71.10565883075104
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8491867,74.4546883,17.0,5.414012739,5.5,6.0,5.0,5.5,3.83,1.6764000000000001,1.6764000000000001,1.0,5.414012739,6.937374642044428,28.13739044370631,True,False,15.920550619963201,28.29867584437448
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8487233,74.45451,32.0,10.1910828,9.5,9.0,10.0,9.5,3.83,2.8956,2.8956,1.0,10.191082800000002,10.533767773103795,3.3625962994216203,True,False,69.06603681083587,74.57403563712316
Ahmednagar,Jamkhed,March 2024,2010.0,Fruit,Mango,18.8965215,75.2803491,70.0,22.29299363,15.0,14.0,13.0,13.5,13.92,4.572,4.1148,1.0,22.292993629999998,21.58365933390886,-3.1818709854049305,True,False,424.5648532585443,393.87965612183217
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8484221,74.4546805,19.0,6.050955414,5.0,5.0,4.5,4.75,3.83,1.524,1.4478,1.0,6.050955414,6.327125232688446,4.564069635176563,True,False,20.60748253890276,22.85558220692357
Pune,Shirur,August 2023,2020.0,Fruit,Mango,18.7799186,74.073188,25.0,7.961783439,7.0,6.0,6.0,6.0,3.33,2.1336,1.8288000000000002,1.0,7.961783439,9.127430450935442,14.640526470811006,True,False,38.95268567407704,53.48130119075485
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Mango,18.6328727,75.0220573,60.0,19.10828025,15.0,14.0,13.0,13.5,8.25,4.572,4.1148,1.0,19.10828025,18.529716114554,-3.027818976257694,True,False,296.91181989303664,276.4705690162602
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8481919,74.4543248,20.0,6.369426752,6.0,7.0,8.0,7.5,3.83,1.8288000000000002,2.286,1.0,6.369426752,8.43096854601301,32.36620616393284,True,False,23.21165870931023,44.486588023655486
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.7583704,75.3069057,35.0,11.14649682,10.5,5.0,6.5,5.75,7.83,3.2004,1.7526000000000002,1.0,11.146496819999998,10.472399579998173,-6.047615236316234,True,False,85.02652884565536,73.56996755519278
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.7581525,75.3079185,22.0,7.006369427,10.0,5.0,4.5,4.75,7.83,3.048,1.4478,1.0,7.006369427,9.316755895943274,32.97551596465759,True,False,28.955909184533045,56.090267735328055
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.757955,75.3077783,39.0,12.42038217,11.0,7.0,7.7,7.35,7.92,3.3528000000000002,2.24028,1.0,12.420382169999998,11.881372643461235,-4.339717724955986,True,False,109.2915222431595,98.60159078524393
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7579467,75.3069017,47.0,14.96815287,11.0,8.0,6.0,7.0,7.92,3.3528000000000002,2.1336,1.0,14.968152869999999,11.813090726318363,-21.0785002737725,True,False,168.49368052321412,97.2919216320801
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066922,74.4319538,43.0,13.69426752,12.0,7.0,8.0,7.5,4.92,3.6576000000000004,2.286,1.0,13.694267520000002,12.529664305035,-8.504311846282683,True,False,137.0766251757135,111.53543367952697
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9064869,74.4321503,28.0,8.917197452,10.0,6.0,5.0,5.5,4.92,3.048,1.6764000000000001,1.0,8.917197451999998,9.846500501699296,10.421469914752969,True,False,50.66677000623624,63.76867525395878
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7579885,75.3076715,34.0,10.82802548,11.0,8.0,9.0,8.5,7.92,3.3528000000000002,2.5908,1.0,10.82802548,13.07187993578629,20.722655851990933,True,False,79.49643881100387,123.05454145479658
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7577368,75.3074673,38.0,12.10191083,12.0,7.5,8.2,7.85,7.92,3.6576000000000004,2.39268,1.0,12.101910829999998,13.021314888755542,7.597180905319435,True,False,102.89979999652833,121.9530318968034
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7577615,75.3078604,31.0,9.872611465,11.0,4.5,6.0,5.25,7.92,3.3528000000000002,1.6002,1.0,9.872611464999999,10.245223959138237,3.774203972871914,True,False,64.16167838857679,69.92027839686546
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.906899,74.4328195,33.0,10.50955414,11.0,7.0,6.0,6.5,4.92,3.3528000000000002,1.9812,1.0,10.50955414,11.165164465039451,6.238231577723721,True,False,74.17694226985951,85.35725872699382
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.758115,75.3070922,42.0,13.37579618,12.0,8.0,7.3,7.65,7.92,3.6576000000000004,2.3317200000000002,1.0,13.375796179999998,12.497423280758815,-6.5668831030377115,True,False,129.79409665640597,110.87072361340545
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065769,74.4323013,46.0,14.64968153,14.0,10.0,8.0,9.0,4.92,4.2672,2.7432000000000003,1.0,14.649681529999997,14.391850129215346,-1.7599795617171428,True,False,160.29307337458766,153.82394541662708
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7578846,75.3078012,9.0,2.866242038,5.0,2.0,1.5,1.75,7.92,1.524,0.5334,1.0,2.8662420379999998,3.521806834215206,22.87192733634752,True,True,3.6404846830585993,5.870693455644158
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7577243,75.3085698,36.0,11.46496815,12.0,6.0,6.5,6.25,7.92,3.6576000000000004,1.905,1.0,11.464968150000002,11.420924019166716,-0.38416269680859805,True,False,90.76917493401163,89.9622382185021
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7579767,75.3080433,28.0,8.917197452,8.0,6.0,6.0,6.0,7.92,2.4384,1.8288000000000002,1.0,8.917197451999998,9.418785755860958,5.624954550585402,True,False,50.66677000623624,57.52565606812458
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.758195,75.3081597,32.0,10.1910828,10.0,6.0,5.4,5.7,7.83,3.048,1.7373600000000002,1.0,10.191082800000002,10.109878997222642,-0.7968123149520441,True,False,69.06603681083587,67.79598760342587
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.7584881,75.3068324,50.0,15.92356688,11.2,7.0,6.0,6.5,7.83,3.41376,1.9812,1.0,15.923566880000001,11.51255693389558,-27.701142459762895,True,False,194.50331001152674,91.6456645735616
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.757915,75.3084167,7.0,2.229299363,6.0,3.0,2.5,2.75,7.92,1.8288000000000002,0.8382000000000001,1.0,2.229299363,5.249108544334363,135.4600118519104,False,True,2.032095149120845,14.818077228853621
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7578542,75.3070317,42.0,13.37579618,12.0,9.0,8.0,8.5,7.92,3.6576000000000004,2.5908,1.0,13.375796179999998,13.562249060843353,1.3939572518467815,True,False,129.79409665640597,134.030287781732
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7581633,75.3072633,32.0,10.1910828,9.0,4.0,5.0,4.5,7.92,2.7432000000000003,1.3716000000000002,1.0,10.191082800000002,8.470306769538272,-16.885114803127,True,False,69.06603681083587,44.96963612402526
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7575409,75.3085423,47.0,14.96815287,13.0,15.0,14.5,14.75,7.92,3.9624,4.4958,1.0,14.968152869999999,16.835454299910722,12.475162741377877,True,False,168.49368052321412,221.32730665805803
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7579218,75.3083891,30.0,9.554140127,9.2,6.0,6.2,6.1,7.92,2.80416,1.85928,1.0,9.554140127,10.05031743069201,5.193322445520896,True,False,59.46177883303448,66.87294611652497
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7579357,75.3083896,43.0,13.69426752,12.0,8.2,8.5,8.35,7.92,3.6576000000000004,2.54508,1.0,13.694267520000002,13.064820501260998,-4.596427065702627,True,False,137.0766251757135,122.9004201486708
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.757825,75.3069753,34.0,10.82802548,11.0,8.0,7.0,7.5,7.92,3.3528000000000002,2.286,1.0,10.82802548,12.2676377297427,13.29524253892594,True,False,79.49643881100387,106.19859144066115
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7580439,75.3068328,10.0,3.184713376,2.5,1.0,1.5,1.25,7.92,0.762,0.381,1.0,3.184713376,1.965575609437061,-38.2809258676263,False,True,4.648540150229806,1.5173633851120276
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.758185,75.3066203,10.0,3.184713376,4.0,1.5,1.8,1.65,7.92,1.2192,0.50292,1.0,3.184713376,3.038103022339324,-4.603565104650591,True,True,4.648540150229806,4.167073514946299
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7576396,75.3074289,29.0,9.23566879,11.0,7.0,6.0,6.5,7.92,3.3528000000000002,1.9812,1.0,9.23566879,11.391803606874415,23.345735602915823,True,False,54.96420382739869,89.43097071251276
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7580967,75.30654,38.0,12.10191083,10.5,6.5,5.8,6.15,7.92,3.2004,1.8745200000000002,1.0,12.101910829999998,10.669785917009852,-11.833874279093047,True,False,102.89979999652833,76.8271295095011
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7580667,75.3066617,22.0,7.006369427,9.5,4.0,4.0,4.0,7.92,2.8956,1.2192,1.0,7.006369427,8.096117735221329,15.553680398607513,True,False,28.955909184533045,40.49445710957349
Ahmednagar,Jamkhed,February 2024,2017.0,Fruit,Orange,18.7583426,75.3078035,27.0,8.598726115,7.0,4.5,4.0,4.25,6.83,2.1336,1.2954,1.0,8.598726114999998,7.4317804971971615,-13.571145332413426,True,False,46.56724222750842,33.19929317369482
Ahmednagar,Jamkhed,February 2024,2017.0,Fruit,Orange,18.7586667,75.3067767,30.0,9.554140127,10.0,5.0,4.5,4.75,6.83,3.048,1.4478,1.0,9.554140127,9.07503475214059,-5.014636257065751,True,False,59.46177883303448,52.7717405337057
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.758016,75.3083935,42.0,13.37579618,11.0,5.9,6.0,5.95,7.83,3.3528000000000002,1.81356,1.0,13.375796179999998,10.628928830277335,-20.536103516812588,True,False,129.79409665640597,76.14633545600296
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.758113,75.3081014,27.0,8.598726115,8.5,4.0,5.5,4.75,7.83,2.5908,1.4478,1.0,8.598726114999998,8.564968925350884,-0.39258361294036626,True,False,46.56724222750842,46.14420907427675
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065581,74.4316609,37.0,11.78343949,8.0,7.0,6.0,6.5,4.92,2.4384,1.9812,1.0,11.783439489999997,9.853115170264093,-16.38167125459482,True,False,96.72630239989367,63.86810448636758
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.7583873,75.3071968,22.0,7.006369427,8.0,4.0,3.0,3.5,7.83,2.4384,1.0668,1.0,7.006369427,6.960775980437677,-0.650742828184634,True,False,28.955909184533045,28.520631288800896
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9064866,74.4321517,10.0,3.184713376,4.0,2.0,2.0,2.0,4.92,1.2192,0.6096,1.0,3.184713376,3.4989562724734724,9.867226948635533,True,True,4.648540150229806,5.782700832045961
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066539,74.4318317,23.0,7.324840764,7.0,4.5,6.5,5.5,4.92,2.1336,1.6764000000000001,1.0,7.324840764,8.428603034726075,15.068754479289524,True,False,32.101488156493836,44.45763564758645
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.758381,75.3070396,20.0,6.369426752,5.0,3.0,3.5,3.25,7.83,1.524,0.9906,1.0,6.369426752,5.291949769134167,-16.91638862991093,True,False,23.21165870931023,15.100169578959752
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065427,74.4315521,37.0,11.78343949,12.0,6.0,7.0,6.5,4.92,3.6576000000000004,1.9812,1.0,11.783439489999997,11.740642516725028,-0.36319593537429135,True,False,96.72630239989367,95.91322542808432
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.7583462,75.3071027,15.0,4.777070064,7.2,3.0,4.0,3.5,7.83,2.19456,1.0668,1.0,4.777070064,6.653943675245026,39.289220926214696,True,True,11.908259975651667,25.688392537892987
Ahmednagar,Jamkhed,February 2024,2017.0,Fruit,Orange,18.7581545,75.3085715,38.0,12.10191083,11.0,6.0,7.0,6.5,6.83,3.3528000000000002,1.9812,1.0,12.101910829999998,11.129748961881312,-8.03312701419637,True,False,102.89979999652833,84.73043287864989
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7580545,75.3066538,36.0,11.46496815,11.5,7.0,6.5,6.75,7.92,3.5052000000000003,2.0574,1.0,11.464968150000002,11.73077052856986,2.318387413661128,True,False,90.76917493401163,95.726226902118
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7575833,75.3081589,37.0,11.78343949,12.0,7.0,7.5,7.25,7.92,3.6576000000000004,2.2098,1.0,11.783439489999997,12.549139815967658,6.498105469268726,True,False,96.72630239989367,111.93805395886342
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065335,74.4317706,28.0,8.917197452,10.0,6.0,6.0,6.0,4.92,3.048,1.8288000000000002,1.0,8.917197451999998,10.311951542633235,15.641170873932074,True,False,50.66677000623624,70.98133664454082
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7580283,75.3079883,30.0,9.554140127,10.8,6.0,6.5,6.25,7.92,3.2918400000000005,1.905,1.0,9.554140127,11.112226645665944,16.307972229366733,True,False,59.46177883303448,84.42127371173083
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.7580199,75.3083249,24.0,7.643312102,7.0,5.0,3.5,4.25,7.83,2.1336,1.2954,1.0,7.643312101999999,7.294303404163919,-4.566197129968775,True,False,35.432897434458596,31.791852937417104
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9065561,74.4318189,42.0,13.37579618,10.0,7.0,7.0,7.0,4.25,3.048,2.1336,1.0,13.375796179999998,11.246471127881502,-15.919239673391138,True,False,129.79409665640597,86.80627541832939
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.757934,75.3083696,38.0,12.10191083,10.5,8.0,7.5,7.75,7.92,3.2004,2.3622,1.0,12.101910829999998,11.94700983288415,-1.279971397011585,True,False,102.89979999652833,99.86993400393787
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9067019,74.4324346,36.0,11.46496815,13.0,7.0,7.0,7.0,4.25,3.9624,2.1336,1.0,11.464968150000002,12.643705064808575,10.281205315067295,True,False,90.76917493401163,113.90476104062094
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.7582085,75.3079993,43.0,13.69426752,12.0,8.0,7.0,7.5,7.83,3.6576000000000004,2.286,1.0,13.694267520000002,12.761230838946792,-6.81333762240691,True,False,137.0766251757135,116.37618602054633
Ahmednagar,Jamkhed,February 2024,2017.0,Fruit,Orange,18.7581371,75.3085408,32.0,10.1910828,9.5,5.0,4.0,4.5,6.83,2.8956,1.3716000000000002,1.0,10.191082800000002,8.752120403826286,-14.11981851598454,True,False,69.06603681083587,48.517251256902775
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7579849,75.3081678,37.0,11.78343949,10.9,5.0,6.0,5.5,7.92,3.3223200000000004,1.6764000000000001,1.0,11.783439489999997,10.298905076375174,-12.598481240427905,True,False,96.72630239989367,70.77316506204038
Ahmednagar,Jamkhed,February 2024,2017.0,Fruit,Orange,18.7580597,75.3086336,40.0,12.7388535,12.0,6.0,5.0,5.5,6.83,3.6576000000000004,1.6764000000000001,1.0,12.738853499999998,10.790193932251912,-15.296977610646723,True,False,115.90329054560708,78.85354646051148
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065153,74.4325541,26.0,8.280254777,9.0,6.0,6.5,6.25,4.92,2.7432000000000003,1.905,1.0,8.280254776999998,9.902940079484775,19.597045576328135,True,False,42.66333031348004,64.61988796500337
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.7582882,75.3071189,26.0,8.280254777,8.5,3.0,4.5,3.75,7.83,2.5908,1.143,1.0,8.280254776999998,7.398549389744818,-10.648288138479586,True,False,42.66333031348004,32.85590463148802
Ahmednagar,Jamkhed,February 2024,2017.0,Fruit,Orange,18.7582158,75.3084474,40.0,12.7388535,12.0,8.0,7.0,7.5,6.83,3.6576000000000004,2.286,1.0,12.738853499999998,12.302261362118582,-3.427248283225926,True,False,115.90329054560708,106.8952611068094
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7581733,75.3066767,7.0,2.229299363,5.0,2.0,2.0,2.0,7.92,1.524,0.6096,1.0,2.229299363,3.8402516634804855,72.26271748055426,False,True,2.032095149120845,7.17641989080415
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9066427,74.4320654,45.0,14.33121019,12.0,8.0,8.0,8.0,4.25,3.6576000000000004,2.4384,1.0,14.331210190000002,12.724604919848167,-11.210534552573154,True,False,152.32444983101988,115.6027491402153
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7578833,75.3085269,27.0,8.598726115,9.2,5.0,4.0,4.5,7.92,2.80416,1.3716000000000002,1.0,8.598726114999998,8.46804111984526,-1.5198180917376245,True,False,46.56724222750842,44.94173483252102
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7580667,75.3066667,43.0,13.69426752,10.0,6.5,5.0,5.75,7.92,3.048,1.7526000000000002,1.0,13.694267520000002,10.321356081351018,-24.63009747489571,True,False,137.0766251757135,71.13161282624155
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7578087,75.3086504,38.0,12.10191083,8.0,5.0,5.2,5.1,7.92,2.4384,1.5544799999999999,1.0,12.101910829999998,8.549153193545425,-29.35699730696638,True,False,102.89979999652833,45.946767236150066
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.7584584,75.3067692,9.0,2.866242038,9.0,3.0,4.0,3.5,7.83,2.7432000000000003,1.0668,1.0,2.8662420379999998,7.351592074719679,156.48887907071017,False,True,3.6404846830585993,32.37413847102819
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7581429,75.3069041,6.0,1.910828025,4.0,3.9,4.0,3.95,7.92,1.2192,1.2039600000000001,1.0,1.910828025,5.511216298992262,188.4203197193668,False,True,1.421109317670866,16.591569404552878
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9067054,74.4323659,46.0,14.64968153,12.0,6.0,7.0,6.5,4.25,3.6576000000000004,1.9812,1.0,14.649681529999997,11.527469958998578,-21.31248767836811,True,False,160.29307337458766,91.92131905537607
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7587121,75.3066737,37.0,11.78343949,12.0,6.5,5.7,6.1,7.92,3.6576000000000004,1.85928,1.0,11.783439489999997,11.40785515165885,-3.1873914119887172,True,False,96.72630239989367,89.72359072765717
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7575485,75.3085817,37.0,11.78343949,11.0,5.5,6.0,5.75,7.92,3.3528000000000002,1.7526000000000002,1.0,11.783439489999997,10.596763455383853,-10.07071013198834,True,False,96.72630239989367,75.61279407505415
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065581,74.431625,39.0,12.42038217,11.0,9.0,8.0,8.5,4.92,3.3528000000000002,2.5908,1.0,12.420382169999998,12.636394444099118,1.7391757446954592,True,False,109.2915222431595,113.75202412935108
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.7583618,75.3071744,32.0,10.1910828,9.5,3.5,4.0,3.75,7.83,2.8956,1.143,1.0,10.191082800000002,7.934991974789645,-22.1378912279111,True,False,69.06603681083587,38.64926426021965
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066903,74.4324121,47.0,14.96815287,11.0,7.0,8.0,7.5,4.92,3.3528000000000002,2.286,1.0,14.968152869999999,11.961502445521846,-20.086983681896033,True,False,168.49368052321412,100.15122629203265
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7582887,75.3070726,38.0,12.10191083,11.0,7.0,7.4,7.2,7.92,3.3528000000000002,2.19456,1.0,12.101910829999998,11.723691606537535,-3.1252851617851696,True,False,102.89979999652833,95.59226339050973
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7578984,75.308277,33.0,10.50955414,10.0,6.0,6.4,6.2,7.92,3.048,1.88976,1.0,10.50955414,10.593004624839113,0.7940440072666297,True,False,74.17694226985951,75.55058394671579
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7580036,75.3072081,6.0,1.910828025,3.0,2.0,2.0,2.0,7.92,0.9144000000000001,0.6096,1.0,1.910828025,3.0935273887950894,61.89460005408333,False,True,1.421109317670866,4.345568194633376
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.7582755,75.3078746,38.0,12.10191083,11.0,6.5,7.0,6.75,7.83,3.3528000000000002,2.0574,1.0,12.101910829999998,11.403591900096396,-5.770319577735657,True,False,102.89979999652833,89.645818513277
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.7583449,75.3071988,35.0,11.14649682,9.0,4.0,4.5,4.25,7.83,2.7432000000000003,1.2954,1.0,11.146496819999998,8.223569337024065,-26.222835121895574,True,False,85.02652884565536,41.98879405817976
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065092,74.4323274,30.0,9.554140127,14.0,8.0,7.0,7.5,4.92,4.2672,2.286,1.0,9.554140127,13.230096400980923,38.47500900256497,True,False,59.46177883303448,126.53758744901181
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7581783,75.3064183,31.0,9.872611465,10.0,5.0,5.5,5.25,7.92,3.048,1.6002,1.0,9.872611464999999,9.75481423862698,-1.1931719058389927,True,False,64.16167838857679,62.39955003985943
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.75798,75.307655,34.0,10.82802548,9.9,7.0,8.0,7.5,7.92,3.01752,2.286,1.0,10.82802548,11.357167076515156,4.886778272663934,True,False,79.49643881100387,88.8013982500468
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7580615,75.3080551,38.0,12.10191083,11.2,7.0,8.0,7.5,7.92,3.41376,2.286,1.0,12.101910829999998,12.296587628824124,1.608645126863212,True,False,102.89979999652833,106.78092110435229
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7580195,75.3067397,30.0,9.554140127,11.5,7.0,7.5,7.25,7.92,3.5052000000000003,2.2098,1.0,9.554140127,12.360237793755848,29.370488913238944,True,False,59.46177883303448,108.06762480221414
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7581923,75.307081,25.0,7.961783439,8.5,3.0,3.2,3.1,7.92,2.5908,0.94488,1.0,7.961783439,6.61343117816828,-16.935304397089617,True,False,38.95268567407704,25.326993278742805
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.75803,75.3080783,31.0,9.872611465,10.0,6.0,5.2,5.6,7.92,3.048,1.70688,1.0,9.872611464999999,10.18004968128383,3.1140516100906965,True,False,64.16167838857679,68.89268831035618
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065965,74.4319923,41.0,13.05732484,12.0,8.0,7.0,7.5,4.92,3.6576000000000004,2.286,1.0,13.057324839999998,12.614194693017925,-3.3937284429394103,True,False,122.73689543937712,113.28893105161912
Ahmednagar,Jamkhed,February 2024,2017.0,Fruit,Orange,18.7581948,75.3082949,20.0,6.369426752,8.0,4.0,3.0,3.5,6.83,2.4384,1.0668,1.0,6.369426752,6.813421609416359,6.970719260990715,True,False,23.21165870931023,27.139433705148026
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7578283,75.30854,10.0,3.184713376,4.0,3.0,2.0,2.5,7.92,1.2192,0.762,1.0,3.184713376,4.161600750046205,30.674263543087676,True,True,4.648540150229806,8.647240309081774
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7580433,75.30688,45.0,14.33121019,14.0,7.5,7.0,7.25,7.92,4.2672,2.2098,1.0,14.331210190000002,13.387593628019365,-6.584346677429037,True,False,152.32444983101988,130.05984105354867
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.7582404,75.3079223,30.0,9.554140127,10.0,5.0,6.0,5.5,7.83,3.048,1.6764000000000001,1.0,9.554140127,10.121346413622199,5.936759133553773,True,False,59.46177883303448,67.97452806053202
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9064851,74.4325752,14.0,4.458598726,5.0,4.0,5.0,4.5,4.92,1.524,1.3716000000000002,1.0,4.458598726,6.439696744406464,44.433198413973265,True,True,10.146905811689306,23.810095399309034
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.7584343,75.3069075,42.0,13.37579618,11.0,5.0,6.0,5.5,7.83,3.3528000000000002,1.6764000000000001,1.0,13.375796179999998,10.31407842074105,-22.889985149721007,True,False,129.79409665640597,71.0153064462918
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7578865,75.3084097,37.0,11.78343949,9.5,7.0,6.8,6.9,7.92,2.8956,2.10312,1.0,11.783439489999997,10.71371458271993,-9.0782059702338,True,False,96.72630239989367,77.5629534591536
